"","District","room_id","host_id","room_type","reviews","overall_satisfaction","price","minstay","latitude","longitude","rate"
"3373","South End/Back Baay/Fenway",7162684,35230712,"Entire home/apt",12,4.3,300,1,42.3537105,-71.0795575,19.7626425623288
"3374","South End/Back Baay/Fenway",14085771,19435065,"Entire home/apt",4,4.5,310,1,42.3495,-71.085925,19.7626425623288
"3375","South End/Back Baay/Fenway",9400827,48754062,"Entire home/apt",1,5,70,3,42.34978,-71.092513,19.7626425623288
"3376","South End/Back Baay/Fenway",4832846,16522894,"Entire home/apt",25,5,171,1,42.335365,-71.075511,19.7626425623288
"3377","South End/Back Baay/Fenway",8968721,46870210,"Private room",6,4.5,117,1,42.343804,-71.086499,19.7626425623288
"3378","South End/Back Baay/Fenway",12953937,44792241,"Entire home/apt",15,5,185,1,42.347691,-71.073382,19.7626425623288
"3379","South End/Back Baay/Fenway",2916208,14892598,"Private room",26,4.5,100,1,42.340961,-71.066413,19.7626425623288
"3380","South End/Back Baay/Fenway",5958534,825370,"Entire home/apt",13,5,199,1,42.354254,-71.074364,19.7626425623288
"3381","South End/Back Baay/Fenway",2918875,14422289,"Entire home/apt",3,5,233,5,42.349353,-71.077095,19.7626425623288
"3382","South End/Back Baay/Fenway",12973308,71393113,"Entire home/apt",7,4.5,300,3,42.347535,-71.08894,19.7626425623288
"3383","South End/Back Baay/Fenway",12979965,43217109,"Private room",4,4.8,125,2,42.338317,-71.076909,19.7626425623288
"3384","South End/Back Baay/Fenway",4479140,23181076,"Entire home/apt",5,4.4,181,1,42.345983,-71.089717,19.7626425623288
"3385","South End/Back Baay/Fenway",8301926,43772222,"Private room",10,5,93,2,42.343842,-71.070075,19.7626425623288
"3386","South End/Back Baay/Fenway",12998272,71647340,"Entire home/apt",4,5,350,1,42.348922,-71.090355,19.7626425623288
"3387","South End/Back Baay/Fenway",9443579,10800121,"Entire home/apt",4,5,99,2,42.344774,-71.083608,19.7626425623288
"3388","South End/Back Baay/Fenway",5970118,8479265,"Private room",2,5,126,1,42.340606,-71.081107,19.7626425623288
"3389","South End/Back Baay/Fenway",9448243,20857768,"Entire home/apt",8,5,253,4,42.3468366666667,-71.0884333333333,19.7626425623288
"3390","South End/Back Baay/Fenway",2360109,9967305,"Entire home/apt",40,4.5,109,2,42.3427198,-71.096406,19.7626425623288
"3391","South End/Back Baay/Fenway",12463961,67445992,"Entire home/apt",8,3.5,138,2,42.342263,-71.095951,19.7626425623288
"3392","South End/Back Baay/Fenway",2986800,2254462,"Private room",6,4.5,200,2,42.341182,-71.07099,19.7626425623288
"3393","South End/Back Baay/Fenway",15318584,1386951,"Entire home/apt",5,4.5,150,2,42.348949,-71.090074,19.7626425623288
"3394","South End/Back Baay/Fenway",14662927,20218192,"Private room",5,4.5,83,1,42.34106,-71.09831,19.7626425623288
"3395","South End/Back Baay/Fenway",13707814,56744818,"Entire home/apt",4,4.8,285,2,42.339022,-71.077042,19.7626425623288
"3396","South End/Back Baay/Fenway",4500409,22348222,"Entire home/apt",2,4,148,7,42.350114,-71.083704,19.7626425623288
"3397","South End/Back Baay/Fenway",8623805,3142669,"Entire home/apt",4,5,280,1,42.343842,-71.099296,19.7626425623288
"3398","South End/Back Baay/Fenway",5992501,1538079,"Entire home/apt",17,5,227,2,42.348896,-71.084147,19.7626425623288
"3399","South End/Back Baay/Fenway",14184761,6030020,"Entire home/apt",3,4.5,200,1,42.346349,-71.104643,19.7626425623288
"3400","South End/Back Baay/Fenway",716643,25188,"Entire home/apt",8,4.5,349,3,42.346097,-71.078986,19.7626425623288
"3401","South End/Back Baay/Fenway",6851459,22348222,"Entire home/apt",4,4.6,146,7,42.34368,-71.077003,19.7626425623288
"3402","South End/Back Baay/Fenway",2395326,12230539,"Entire home/apt",118,5,186,1,42.346433,-71.070916,19.7626425623288
"3403","South End/Back Baay/Fenway",9476266,9922039,"Entire home/apt",1,5,200,2,42.344759,-71.085474,19.7626425623288
"3404","South End/Back Baay/Fenway",8663351,45516766,"Entire home/apt",9,4.7,165,1,42.343797,-71.0813386,19.7626425623288
"3405","South End/Back Baay/Fenway",6444138,9419684,"Entire home/apt",2,4.8,420,3,42.343543,-71.098486,19.7626425623288
"3406","South End/Back Baay/Fenway",8670336,21184200,"Entire home/apt",24,4.5,115,1,42.351109,-71.089654,19.7626425623288
"3407","South End/Back Baay/Fenway",10630898,53289053,"Entire home/apt",1,5,99,1,42.351653,-71.088331,19.7626425623288
"3408","South End/Back Baay/Fenway",8335210,30283594,"Entire home/apt",1,3,399,3,42.344723,-71.101748,19.7626425623288
"3409","South End/Back Baay/Fenway",15352498,97935795,"Entire home/apt",5,5,200,1,42.342513,-71.074337,19.7626425623288
"3410","South End/Back Baay/Fenway",10634364,16044270,"Entire home/apt",5,5,162,1,42.34595,-71.07249,19.7626425623288
"3411","South End/Back Baay/Fenway",6882615,22348222,"Entire home/apt",6,4.9,160,5,42.3494805,-71.083221625,19.7626425623288
"3412","South End/Back Baay/Fenway",1252289,1462158,"Private room",70,5,98,3,42.3355268,-71.0742586,19.7626425623288
"3413","South End/Back Baay/Fenway",10070404,51673899,"Entire home/apt",9,4.8,188,2,42.354814,-71.074652,19.7626425623288
"3414","South End/Back Baay/Fenway",6027467,30283594,"Entire home/apt",3,5,211,3,42.344372,-71.1008388,19.7626425623288
"3415","South End/Back Baay/Fenway",9541295,20857768,"Entire home/apt",12,5,257,4,42.346218,-71.088459,19.7626425623288
"3416","South End/Back Baay/Fenway",7294565,11822816,"Private room",1,4,85,2,42.339309,-71.064955,19.7626425623288
"3417","South End/Back Baay/Fenway",1277618,6953578,"Entire home/apt",8,4,170,2,42.341111,-71.070293,19.7626425623288
"3418","South End/Back Baay/Fenway",10084216,51745385,"Entire home/apt",7,5,200,5,42.350666,-71.079153,19.7626425623288
"3419","South End/Back Baay/Fenway",6491903,15053086,"Private room",5,5,225,3,42.346214,-71.088504,19.7626425623288
"3420","South End/Back Baay/Fenway",7708787,16671525,"Entire home/apt",10,5,175,1,42.349471,-71.089526,19.7626425623288
"3421","South End/Back Baay/Fenway",1864705,9419684,"Entire home/apt",9,4.3,326,3,42.343396,-71.101059,19.7626425623288
"3422","South End/Back Baay/Fenway",8048838,31233940,"Entire home/apt",1,5,175,1,42.347893,-71.08735,19.7626425623288
"3423","South End/Back Baay/Fenway",5718801,22348222,"Entire home/apt",5,4,150,7,42.3449706666667,-71.0767343333333,19.7626425623288
"3424","South End/Back Baay/Fenway",10113230,51899080,"Private room",17,4.6,122,1,42.347668,-71.089391,19.7626425623288
"3425","South End/Back Baay/Fenway",8390558,8114037,"Entire home/apt",1,4,185,1,42.342555,-71.096798,19.7626425623288
"3426","South End/Back Baay/Fenway",1329627,25188,"Entire home/apt",2,3,259,2,42.348176,-71.08655,19.7626425623288
"3427","South End/Back Baay/Fenway",4577188,5618949,"Entire home/apt",58,4.3,117,1,42.3470125454545,-71.0929972727273,19.7626425623288
"3428","South End/Back Baay/Fenway",3236496,5474074,"Entire home/apt",3,5,114,16,42.342697,-71.075457,19.7626425623288
"3429","South End/Back Baay/Fenway",15408519,98655950,"Private room",6,4,150,1,42.348021,-71.094287,19.7626425623288
"3430","South End/Back Baay/Fenway",9611852,49731364,"Entire home/apt",22,5,191,2,42.347704,-71.071528,19.7626425623288
"3431","South End/Back Baay/Fenway",3244362,13325723,"Private room",17,5,239,1,42.345783,-71.07516,19.7626425623288
"3432","South End/Back Baay/Fenway",6075932,4307515,"Private room",26,5,183,1,42.3441035555556,-71.0761841111111,19.7626425623288
"3433","South End/Back Baay/Fenway",7366528,38593188,"Entire home/apt",4,4.5,116,1,42.343528,-71.101868,19.7626425623288
"3434","South End/Back Baay/Fenway",8410270,33688127,"Entire home/apt",1,3,160,7,42.345299,-71.085642,19.7626425623288
"3435","South End/Back Baay/Fenway",15420883,51677667,"Entire home/apt",3,4.5,175,2,42.340636,-71.078778,19.7626425623288
"3436","South End/Back Baay/Fenway",11585331,21184200,"Entire home/apt",4,4.8,325,2,42.350108,-71.08613,19.7626425623288
"3437","South End/Back Baay/Fenway",3289921,2212661,"Entire home/apt",17,4.5,162,4,42.335193,-71.074951,19.7626425623288
"3438","South End/Back Baay/Fenway",13093211,1416883,"Shared room",5,4.5,85,2,42.346875,-71.088862,19.7626425623288
"3439","South End/Back Baay/Fenway",11589644,12243051,"Entire home/apt",10,4.5,194,3,42.349203,-71.08037,19.7626425623288
"3440","South End/Back Baay/Fenway",3302294,1369968,"Entire home/apt",119,4,248,1,42.35258,-71.0824213636364,19.7626425623288
"3441","South End/Back Baay/Fenway",7406104,29631652,"Entire home/apt",10,5,187,1,42.354058,-71.0734146666667,19.7626425623288
"3442","South End/Back Baay/Fenway",8423453,9842806,"Entire home/apt",2,4,229,2,42.349006,-71.082059,19.7626425623288
"3443","South End/Back Baay/Fenway",15451419,99114901,"Entire home/apt",7,5,320,1,42.33922,-71.071838,19.7626425623288
"3444","South End/Back Baay/Fenway",14819717,71670493,"Entire home/apt",14,5,225,2,42.352136,-71.076103,19.7626425623288
"3445","South End/Back Baay/Fenway",6124215,14812888,"Entire home/apt",2,5,480,1,42.349109,-71.084729,19.7626425623288
"3446","South End/Back Baay/Fenway",13114020,47283683,"Private room",5,4.5,119,1,42.350216,-71.094379,19.7626425623288
"3447","South End/Back Baay/Fenway",13114159,47283683,"Shared room",12,4.3,86,1,42.348136,-71.092936,19.7626425623288
"3448","South End/Back Baay/Fenway",8439661,1444340,"Entire home/apt",9,4.2,250,2,42.335967,-71.07509,19.7626425623288
"3449","South End/Back Baay/Fenway",12738146,69273575,"Entire home/apt",6,4.5,106,1,42.340968,-71.07943,19.7626425623288
"3450","South End/Back Baay/Fenway",13122647,30649576,"Private room",3,1.5,95,2,42.340725,-71.092999,19.7626425623288
"3451","South End/Back Baay/Fenway",2701124,13822322,"Entire home/apt",27,4.5,280,3,42.3449763333333,-71.0861993333333,19.7626425623288
"3452","South End/Back Baay/Fenway",1428355,7422781,"Entire home/apt",57,5,88,1,42.33826,-71.070915,19.7626425623288
"3453","South End/Back Baay/Fenway",9725178,3023813,"Entire home/apt",10,4.9,227,2,42.3513835555556,-71.0826852222222,19.7626425623288
"3454","South End/Back Baay/Fenway",14418593,71393113,"Entire home/apt",3,4.5,165,15,42.346398,-71.088334,19.7626425623288
"3455","South End/Back Baay/Fenway",9731479,19013294,"Entire home/apt",22,4.7,196,2,42.345679,-71.069432,19.7626425623288
"3456","South End/Back Baay/Fenway",7007801,36737151,"Entire home/apt",18,4,117,4,42.34964,-71.088342,19.7626425623288
"3457","South End/Back Baay/Fenway",14855656,21184200,"Entire home/apt",5,4,250,1,42.34923,-71.086015,19.7626425623288
"3458","South End/Back Baay/Fenway",15509837,1024562,"Private room",6,4.5,120,1,42.34268,-71.082318,19.7626425623288
"3459","South End/Back Baay/Fenway",8815257,6103953,"Entire home/apt",17,4.6,182,1,42.344373,-71.064577,19.7626425623288
"3460","South End/Back Baay/Fenway",10995976,47492498,"Private room",13,4.6,73,1,42.343492,-71.096499,19.7626425623288
"3461","South End/Back Baay/Fenway",9757412,50318988,"Private room",12,4.9,72,8,42.33676,-71.075762,19.7626425623288
"3462","South End/Back Baay/Fenway",13171246,558997,"Entire home/apt",4,5,200,2,42.339183,-71.078185,19.7626425623288
"3463","South End/Back Baay/Fenway",9770477,17194624,"Entire home/apt",5,4.1,99,2,42.350479,-71.093757,19.7626425623288
"3464","South End/Back Baay/Fenway",6685682,814298,"Entire home/apt",6,4.5,246,2,42.348,-71.085522,19.7626425623288
"3465","South End/Back Baay/Fenway",6200741,32156083,"Private room",17,4,60,4,42.3375375,-71.06906,19.7626425623288
"3466","South End/Back Baay/Fenway",11687031,12243051,"Entire home/apt",5,5,231,3,42.3446788,-71.0629414,19.7626425623288
"3467","South End/Back Baay/Fenway",8473033,15896838,"Private room",12,4.3,126,1,42.337437,-71.073963,19.7626425623288
"3468","South End/Back Baay/Fenway",11021342,57191143,"Private room",8,4.5,100,1,42.349012,-71.090711,19.7626425623288
"3469","South End/Back Baay/Fenway",12286410,32532791,"Entire home/apt",4,4.8,285,2,42.350744,-71.087836,19.7626425623288
"3470","South End/Back Baay/Fenway",472070,814298,"Entire home/apt",4,4.5,150,2,42.351471,-71.083204,19.7626425623288
"3471","South End/Back Baay/Fenway",11037352,28323794,"Private room",6,4,76,1,42.345117,-71.0889646666667,19.7626425623288
"3472","South End/Back Baay/Fenway",11710680,7744251,"Entire home/apt",7,5,245,1,42.34381,-71.069291,19.7626425623288
"3473","South End/Back Baay/Fenway",15582062,44341268,"Entire home/apt",4,5,130,3,42.34754,-71.084139,19.7626425623288
"3474","South End/Back Baay/Fenway",13208173,73437272,"Entire home/apt",6,3.5,105,1,42.342059,-71.094234,19.7626425623288
"3475","South End/Back Baay/Fenway",8200839,43217109,"Private room",16,4.9,114,2,42.336059,-71.07477,19.7626425623288
"3476","South End/Back Baay/Fenway",4751222,2441542,"Entire home/apt",6,4.5,250,2,42.348733,-71.075866,19.7626425623288
"3477","South End/Back Baay/Fenway",14486237,71393113,"Entire home/apt",6,4.5,300,3,42.347374,-71.089063,19.7626425623288
"3478","South End/Back Baay/Fenway",8512382,23822417,"Private room",5,5,130,1,42.343915,-71.100332,19.7626425623288
"3479","South End/Back Baay/Fenway",2108738,10750832,"Entire home/apt",30,4.5,137,6,42.350464,-71.08894,19.7626425623288
"3480","South End/Back Baay/Fenway",7853079,814298,"Entire home/apt",16,4.3,546,2,42.350618,-71.082791,19.7626425623288
"3481","South End/Back Baay/Fenway",12870514,18202088,"Entire home/apt",6,4.5,238,2,42.3470776666667,-71.1030076666667,19.7626425623288
"3482","South End/Back Baay/Fenway",8226058,21559684,"Entire home/apt",2,5,966,198,42.340881,-71.07396,19.7626425623288
"3483","South End/Back Baay/Fenway",7513605,22348222,"Entire home/apt",5,4.2,155,7,42.345046,-71.075765,19.7626425623288
"3484","South End/Back Baay/Fenway",10335742,17385849,"Shared room",4,3.5,75,1,42.340723,-71.090634,19.7626425623288
"3485","South End/Back Baay/Fenway",54487,25188,"Entire home/apt",1,5,269,3,42.343471,-71.100383,19.7626425623288
"3486","South End/Back Baay/Fenway",1106555,1651480,"Shared room",26,4.5,500,1,42.341162,-71.076976,19.7626425623288
"3487","South End/Back Baay/Fenway",7114655,271917,"Entire home/apt",4,4.5,300,2,42.343356,-71.065716,19.7626425623288
"3488","South End/Back Baay/Fenway",4787233,4897723,"Entire home/apt",3,4.7,230,1,42.340992,-71.080197,19.7626425623288
"3489","South End/Back Baay/Fenway",56937,25188,"Entire home/apt",10,4.5,299,3,42.345842,-71.079378,19.7626425623288
"3490","South End/Back Baay/Fenway",9862792,47889779,"Entire home/apt",24,4.8,378,1,42.343981,-71.064857,19.7626425623288
"3491","South End/Back Baay/Fenway",15255299,91548283,"Entire home/apt",14,4.5,185,1,42.35069,-71.084758,19.7626425623288
"3492","South End/Back Baay/Fenway",585028,2883279,"Entire home/apt",42,4.5,141,1,42.346193,-71.073998,19.7626425623288
"3493","South End/Back Baay/Fenway",4040151,9419684,"Entire home/apt",14,4.5,322,3,42.345171,-71.100497,19.7626425623288
"3494","South End/Back Baay/Fenway",9896359,170480,"Entire home/apt",3,4.8,189,1,42.344582,-71.075513,19.7626425623288
"3495","South End/Back Baay/Fenway",3528826,10493424,"Entire home/apt",102,5,239,2,42.354667,-71.0749753333333,19.7626425623288
"3496","South End/Back Baay/Fenway",15773869,15168012,"Private room",4,4.5,53,1,42.337176,-71.07177,19.7626425623288
"3497","South End/Back Baay/Fenway",7881551,1639654,"Entire home/apt",73,4.9,210,1,42.3537730909091,-71.0796148181818,19.7626425623288
"3498","South End/Back Baay/Fenway",11240774,10258834,"Entire home/apt",8,4.5,95,3,42.346268,-71.10432,19.7626425623288
"3499","South End/Back Baay/Fenway",4837659,4531891,"Private room",10,4,111,3,42.349761,-71.090033,19.7626425623288
"3500","South End/Back Baay/Fenway",11873789,44369882,"Entire home/apt",7,4.5,275,3,42.342459,-71.078904,19.7626425623288
"3501","South End/Back Baay/Fenway",3589267,11890037,"Entire home/apt",16,4.5,525,3,42.341225,-71.094362,19.7626425623288
"3502","South End/Back Baay/Fenway",15851383,28834106,"Private room",3,5,199,1,42.351969,-71.087534,19.7626425623288
"3503","South End/Back Baay/Fenway",3589876,18085424,"Entire home/apt",3,4.5,200,1,42.341243,-71.079311,19.7626425623288
"3504","South End/Back Baay/Fenway",14603013,16708213,"Entire home/apt",10,5,170,2,42.35386,-71.075294,19.7626425623288
"3505","South End/Back Baay/Fenway",11902134,63487603,"Entire home/apt",5,4.3,300,4,42.343891,-71.069483,19.7626425623288
"3506","South End/Back Baay/Fenway",11905849,18202088,"Entire home/apt",4,5,207,2,42.346132,-71.079426,19.7626425623288
"3507","South End/Back Baay/Fenway",7578399,25491429,"Entire home/apt",4,5,200,1,42.336941,-71.075513,19.7626425623288
"3508","South End/Back Baay/Fenway",9933886,51060208,"Private room",9,4.3,75,1,42.34707,-71.070892,19.7626425623288
"3509","South End/Back Baay/Fenway",3601030,3689882,"Entire home/apt",65,5,238,2,42.343792,-71.072859,19.7626425623288
"3510","South End/Back Baay/Fenway",7919500,12243051,"Entire home/apt",14,4.5,221,3,42.34634,-71.064381,19.7626425623288
"3511","South End/Back Baay/Fenway",7592616,4031770,"Entire home/apt",1,5,140,2,42.342218,-71.069761,19.7626425623288
"3512","South End/Back Baay/Fenway",13318173,75303372,"Entire home/apt",7,5,275,2,42.34137,-71.078867,19.7626425623288
"3513","South End/Back Baay/Fenway",13326990,757253,"Entire home/apt",6,5,220,2,42.343503,-71.088383,19.7626425623288
"3514","South End/Back Baay/Fenway",7598493,6914639,"Entire home/apt",6,4.9,281,1,42.349754,-71.080102,19.7626425623288
"3515","South End/Back Baay/Fenway",10503339,54155575,"Entire home/apt",11,5,69,1,42.343246,-71.070477,19.7626425623288
"3516","South End/Back Baay/Fenway",13015353,62106939,"Entire home/apt",6,3.5,350,1,42.351681,-71.087064,19.7626425623288
"3517","South End/Back Baay/Fenway",6837172,19392189,"Entire home/apt",3,5,275,2,42.337976,-71.071404,19.7626425623288
"3518","South End/Back Baay/Fenway",5593888,21009959,"Private room",48,4.5,94,1,42.339373,-71.074801,19.7626425623288
"3519","South End/Back Baay/Fenway",10551095,45174380,"Private room",4,3.5,105,1,42.348504,-71.095524,19.7626425623288
"3520","South End/Back Baay/Fenway",6409811,4789734,"Entire home/apt",25,4.3,186,2,42.3502743333333,-71.0928503333333,19.7626425623288
"3521","South End/Back Baay/Fenway",10591722,41777544,"Entire home/apt",9,5,125,1,42.347348,-71.094623,19.7626425623288
"3522","South End/Back Baay/Fenway",9474436,49104276,"Entire home/apt",9,5,218,1,42.3462875,-71.07762125,19.7626425623288
"3523","South End/Back Baay/Fenway",11990528,958639,"Entire home/apt",3,5,155,3,42.345597,-71.087813,19.7626425623288
"3524","South End/Back Baay/Fenway",7965521,22110106,"Entire home/apt",16,5,215,1,42.344507,-71.073896,19.7626425623288
"3525","South End/Back Baay/Fenway",10037387,48494513,"Entire home/apt",12,4.2,249,2,42.349642,-71.084345,19.7626425623288
"3526","South End/Back Baay/Fenway",1776190,25188,"Entire home/apt",1,4,289,4,42.34632,-71.078073,19.7626425623288
"3527","South End/Back Baay/Fenway",8335103,43937165,"Private room",20,4,99,1,42.339812,-71.07885,19.7626425623288
"3528","South End/Back Baay/Fenway",7275108,892781,"Entire home/apt",5,5,380,2,42.3437562,-71.071836,19.7626425623288
"3529","South End/Back Baay/Fenway",7645862,508268,"Entire home/apt",1,5,239,3,42.34178,-71.08005,19.7626425623288
"3530","South End/Back Baay/Fenway",6444303,1651480,"Private room",20,5,217,2,42.341795,-71.075664,19.7626425623288
"3531","South End/Back Baay/Fenway",13378987,25124470,"Entire home/apt",6,4,600,1,42.342303,-71.080363,19.7626425623288
"3532","South End/Back Baay/Fenway",14709217,35883584,"Entire home/apt",7,5,175,1,42.339051,-71.07641,19.7626425623288
"3533","South End/Back Baay/Fenway",4966020,9257829,"Private room",9,5,74,1,42.341406,-71.09756,19.7626425623288
"3534","South End/Back Baay/Fenway",9496325,19857480,"Entire home/apt",3,4.9,125,2,42.345253,-71.104168,19.7626425623288
"3535","South End/Back Baay/Fenway",6895050,36130440,"Private room",19,5,230,1,42.3488011,-71.0867214,19.7626425623288
"3536","South End/Back Baay/Fenway",14711359,81799793,"Private room",15,4.5,138,1,42.35235,-71.081082,19.7626425623288
"3537","South End/Back Baay/Fenway",10083363,21962270,"Entire home/apt",3,5,118,2,42.345138,-71.064073,19.7626425623288
"3538","South End/Back Baay/Fenway",1840255,9617517,"Entire home/apt",23,5,398,5,42.3457952,-71.1046605,19.7626425623288
"3539","South End/Back Baay/Fenway",12587887,68277260,"Entire home/apt",6,5,316,3,42.338396,-71.0713196666667,19.7626425623288
"3540","South End/Back Baay/Fenway",10701625,51673899,"Entire home/apt",4,4.3,249,2,42.344835,-71.080752,19.7626425623288
"3541","South End/Back Baay/Fenway",10096682,29224062,"Entire home/apt",8,5,189,2,42.340746,-71.078676,19.7626425623288
"3542","South End/Back Baay/Fenway",7698631,5316617,"Entire home/apt",3,5,325,1,42.3536806,-71.0809896,19.7626425623288
"3543","South End/Back Baay/Fenway",798957,1651480,"Entire home/apt",181,5,292,1,42.341213,-71.075711,19.7626425623288
"3544","South End/Back Baay/Fenway",12092499,9410008,"Entire home/apt",17,5,200,1,42.350125,-71.089997,19.7626425623288
"3545","South End/Back Baay/Fenway",5718921,22348222,"Entire home/apt",4,4.8,225,6,42.343642,-71.076904,19.7626425623288
"3546","South End/Back Baay/Fenway",9180947,47618394,"Entire home/apt",32,5,145,2,42.354912,-71.076426,19.7626425623288
"3547","South End/Back Baay/Fenway",12621291,3715298,"Entire home/apt",11,4.9,199,2,42.35299,-71.078119,19.7626425623288
"3548","South End/Back Baay/Fenway",12621627,67679405,"Private room",7,4,100,1,42.341015,-71.08811,19.7626425623288
"3549","South End/Back Baay/Fenway",6072693,17407425,"Entire home/apt",8,5,203,2,42.346341,-71.090051,19.7626425623288
"3550","South End/Back Baay/Fenway",5051176,25992238,"Entire home/apt",4,5,250,4,42.352771,-71.082733,19.7626425623288
"3551","South End/Back Baay/Fenway",8063870,9419684,"Entire home/apt",2,3.5,272,3,42.345378,-71.100018,19.7626425623288
"3552","South End/Back Baay/Fenway",10118996,51927739,"Private room",3,4,60,1,42.338036,-71.099876,19.7626425623288
"3553","South End/Back Baay/Fenway",1878903,7015660,"Entire home/apt",23,5,243,2,42.3461126666667,-71.0780195,19.7626425623288
"3554","South End/Back Baay/Fenway",3808557,19572355,"Entire home/apt",10,5,450,1,42.336505,-71.075696,19.7626425623288
"3555","South End/Back Baay/Fenway",14770892,34055750,"Entire home/apt",7,5,275,2,42.343373,-71.069514,19.7626425623288
"3556","South End/Back Baay/Fenway",4278067,9653086,"Entire home/apt",34,4.5,175,1,42.340669,-71.076899,19.7626425623288
"3557","South End/Back Baay/Fenway",5074924,814298,"Entire home/apt",49,4.3,100,2,42.342373,-71.079223,19.7626425623288
"3558","South End/Back Baay/Fenway",7728971,4087369,"Entire home/apt",4,4.5,258,1,42.345356,-71.105107,19.7626425623288
"3559","South End/Back Baay/Fenway",13466910,21184200,"Entire home/apt",8,5,274,1,42.348308,-71.082259,19.7626425623288
"3560","South End/Back Baay/Fenway",10784835,4077556,"Shared room",2,4.5,49,1,42.345937,-71.089954,19.7626425623288
"3561","South End/Back Baay/Fenway",6951197,31020029,"Entire home/apt",1,5,178,14,42.341113,-71.078117,19.7626425623288
"3562","South End/Back Baay/Fenway",3867014,18202088,"Entire home/apt",8,4.5,270,2,42.353528,-71.081463,19.7626425623288
"3563","South End/Back Baay/Fenway",5088560,21609039,"Entire home/apt",31,5,514,1,42.341445,-71.080511,19.7626425623288
"3564","South End/Back Baay/Fenway",10164759,51673899,"Entire home/apt",3,4.9,179,2,42.35476,-71.07368,19.7626425623288
"3565","South End/Back Baay/Fenway",1401625,25188,"Entire home/apt",4,5,255,2,42.344036,-71.078892,19.7626425623288
"3566","South End/Back Baay/Fenway",7746727,3103040,"Entire home/apt",7,4.5,330,2,42.3449786666667,-71.074409,19.7626425623288
"3567","South End/Back Baay/Fenway",7749568,40738497,"Entire home/apt",9,5,150,1,42.3490046666667,-71.0891381111111,19.7626425623288
"3568","South End/Back Baay/Fenway",8782991,17818556,"Entire home/apt",14,4.5,138,2,42.341987,-71.079702,19.7626425623288
"3569","South End/Back Baay/Fenway",10173850,29226752,"Private room",10,5,75,1,42.340556,-71.074918,19.7626425623288
"3570","South End/Back Baay/Fenway",14822424,18776251,"Entire home/apt",8,5,216,1,42.35258,-71.078791,19.7626425623288
"3571","South End/Back Baay/Fenway",7757132,8958021,"Entire home/apt",4,4.5,202,2,42.34251175,-71.097713,19.7626425623288
"3572","South End/Back Baay/Fenway",14824684,32532791,"Private room",3,4.5,175,2,42.350122,-71.102395,19.7626425623288
"3573","South End/Back Baay/Fenway",7758851,19293231,"Private room",2,2,125,1,42.338231,-71.068122,19.7626425623288
"3574","South End/Back Baay/Fenway",5153080,2594165,"Private room",42,5,136,1,42.34163,-71.073886,19.7626425623288
"3575","South End/Back Baay/Fenway",3902984,20210166,"Entire home/apt",40,4.8,358,1,42.352004,-71.087081,19.7626425623288
"3576","South End/Back Baay/Fenway",1948096,10074105,"Entire home/apt",3,4.5,385,5,42.343271,-71.081267,19.7626425623288
"3577","South End/Back Baay/Fenway",15509627,98655950,"Private room",6,3.5,110,1,42.348021,-71.094137,19.7626425623288
"3578","South End/Back Baay/Fenway",8146576,30283594,"Entire home/apt",1,5,399,3,42.345257,-71.101742,19.7626425623288
"3579","South End/Back Baay/Fenway",12245124,65908162,"Entire home/apt",8,5,249,1,42.345074,-71.094303,19.7626425623288
"3580","South End/Back Baay/Fenway",12253029,42868503,"Entire home/apt",7,4.9,123,1,42.342533,-71.070517,19.7626425623288
"3581","South End/Back Baay/Fenway",9757412,50318988,"Entire home/apt",14,5,150,3,42.33676,-71.075762,19.7626425623288
"3582","South End/Back Baay/Fenway",6677469,34949685,"Entire home/apt",21,5,270,2,42.345043125,-71.078579125,19.7626425623288
"3583","South End/Back Baay/Fenway",7798185,41045410,"Entire home/apt",4,5,200,2,42.351474,-71.083254,19.7626425623288
"3584","South End/Back Baay/Fenway",7804358,23676983,"Entire home/apt",13,5,217,2,42.351322,-71.082591,19.7626425623288
"3585","South End/Back Baay/Fenway",12815191,38700232,"Entire home/apt",3,4.5,160,2,42.346793,-71.080278,19.7626425623288
"3586","South End/Back Baay/Fenway",14870402,93178749,"Entire home/apt",8,5,200,2,42.345898,-71.086389,19.7626425623288
"3587","South End/Back Baay/Fenway",4363510,22649678,"Private room",46,4.5,80,1,42.338131,-71.073222,19.7626425623288
"3588","South End/Back Baay/Fenway",4364925,9653086,"Entire home/apt",40,4.9,209,1,42.3410231818182,-71.0768655454546,19.7626425623288
"3589","South End/Back Baay/Fenway",7480613,29890732,"Entire home/apt",15,4.5,110,2,42.342514,-71.07273,19.7626425623288
"3590","South End/Back Baay/Fenway",11687122,12243051,"Entire home/apt",10,4.6,178,3,42.345496,-71.06208,19.7626425623288
"3591","South End/Back Baay/Fenway",8480507,6349477,"Entire home/apt",11,5,234,1,42.3412592,-71.0773162,19.7626425623288
"3592","South End/Back Baay/Fenway",1526005,6201499,"Entire home/apt",9,5,233,2,42.35302,-71.075703,19.7626425623288
"3593","South End/Back Baay/Fenway",12304165,3713069,"Private room",16,4.4,103,1,42.348772,-71.084234,19.7626425623288
"3594","South End/Back Baay/Fenway",3985462,9410008,"Entire home/apt",112,5,195,1,42.350703,-71.090698,19.7626425623288
"3595","South End/Back Baay/Fenway",13591607,54952385,"Private room",18,5,116,1,42.3436263333333,-71.0827396666667,19.7626425623288
